"time_utc","type","latitude","longitude","peak_current","ic_height"
"2023-01-29T21:51:24.637590760","1","-5.52592","-50.409901","-5307.0","9430.0"
"2023-01-29T21:51:36.005673045","0","-5.645571","-50.355974","-5855.0","0.0"
"2023-01-29T21:51:56.064765501","1","-5.651869","-50.332568","4523.0","12073.0"
"2023-01-29T21:51:58.853453657","1","-5.612756","-50.191374","-4513.0","10470.0"
"2023-01-29T21:51:59.127017033","0","-5.590336","-50.25109","-5022.0","0.0"
"2023-01-29T21:52:13.565481813","1","-5.54456","-50.434889","5344.0","5319.0"
"2023-01-29T21:52:47.834133185","1","-5.660722","-50.322933","5438.0","18395.0"
"2023-01-29T21:53:26.844736262","0","-5.636759","-50.36006","-26861.0","0.0"
"2023-01-29T21:53:26.901608566","1","-5.519181","-50.200293","5021.0","5392.0"
"2023-01-29T21:53:55.687918361","1","-5.647976","-50.364305","3720.0","6339.0"
"2023-01-29T21:54:11.279837000","40","-5.6648","-50.4809","-18991.0","0.0"
"2023-01-29T21:54:11.280452686","0","-5.546989","-50.282111","-9606.0","0.0"
"2023-01-29T21:54:38.132105873","0","-5.707638","-50.254324","-10880.0","0.0"
"2023-01-29T21:55:46.183210020","0","-5.636332","-50.357449","-13533.0","0.0"
"2023-01-29T21:56:09.428842849","0","-5.65113","-50.368721","-9147.0","0.0"
"2023-01-29T21:56:09.453891252","0","-5.661454","-50.350712","23739.0","0.0"
"2023-01-29T21:58:56.494525386","1","-5.635886","-50.365126","4498.0","18897.0"
"2023-01-29T21:58:56.962552215","1","-5.600647","-50.31359","-6560.0","19279.0"
"2023-01-29T21:59:30.314919496","1","-5.640839","-50.342947","27848.0","19538.0"
"2023-01-29T21:59:30.567618399","1","-5.645975","-50.350912","-9756.0","14172.0"
"2023-01-29T22:00:07.492034054","1","-5.652837","-50.359823","6012.0","11698.0"
"2023-01-29T22:00:56.033461800","0","-5.710998","-50.36022","-59664.0","0.0"
"2023-01-29T22:00:56.078281414","0","-5.71429","-50.362472","-12265.0","0.0"
"2023-01-29T22:00:56.089104949","0","-5.631792","-50.36174","-17564.0","0.0"
"2023-01-29T22:00:56.408174820","0","-5.71119","-50.359282","-24108.0","0.0"
"2023-01-29T22:01:51.249936696","1","-5.522303","-50.411384","17519.0","3665.0"
"2023-01-29T22:01:51.274997877","1","-5.587225","-50.354469","4344.0","13662.0"
"2023-01-29T22:01:51.331486497","1","-5.618369","-50.353303","2225.0","17616.0"
"2023-01-29T22:01:51.515212529","1","-5.594994","-50.310127","3922.0","13199.0"
"2023-01-29T22:02:18.987979370","0","-5.639205","-50.369376","-67223.0","0.0"
"2023-01-29T22:02:18.997171537","0","-5.622636","-50.365596","5765.0","0.0"
"2023-01-29T22:02:19.005884881","0","-5.632373","-50.373757","7448.0","0.0"
"2023-01-29T22:02:19.040690000","40","-5.692","-50.4917","-13619.0","0.0"
"2023-01-29T22:02:19.130142152","0","-5.656859","-50.388217","-8169.0","0.0"
"2023-01-29T22:04:29.340776000","40","-5.6334","-50.488","-16488.0","0.0"
"2023-01-29T22:05:01.266709926","1","-5.663099","-50.370815","2652.0","11170.0"
"2023-01-29T22:05:01.268213152","1","-5.571919","-50.485531","12542.0","13204.0"
"2023-01-29T22:05:01.353423402","0","-5.61313","-50.367229","-5094.0","0.0"
"2023-01-29T22:05:01.364336233","1","-5.611716","-50.420008","-5975.0","7854.0"
"2023-01-29T22:05:01.390555643","0","-5.720941","-50.380115","-55364.0","0.0"
"2023-01-29T22:05:01.729936000","40","-5.8108","-50.4829","-13591.0","0.0"
"2023-01-29T22:05:59.437481906","1","-5.631165","-50.386089","5909.0","10025.0"
"2023-01-29T22:05:59.480000387","0","-5.633109","-50.382389","-9900.0","0.0"
"2023-01-29T22:05:59.491734549","0","-5.632378","-50.383806","-10236.0","0.0"
"2023-01-29T22:05:59.824126000","40","-5.7262","-50.5107","7455.0","0.0"
"2023-01-29T22:06:35.157675762","0","-5.639412","-50.392587","-43425.0","0.0"
"2023-01-29T22:06:35.204946357","0","-5.627538","-50.38185","-16792.0","0.0"
"2023-01-29T22:06:35.258322518","0","-5.64234","-50.423927","-11355.0","0.0"
"2023-01-29T22:06:35.320470990","0","-5.639389","-50.392904","-14827.0","0.0"
"2023-01-29T22:06:35.383722102","1","-5.51821","-50.279899","-5971.0","12748.0"
"2023-01-29T22:06:35.399687640","0","-5.635824","-50.383512","-18077.0","0.0"
"2023-01-29T22:06:35.478585877","0","-5.610138","-50.388852","-5801.0","0.0"
"2023-01-29T22:06:35.479828346","0","-5.660051","-50.402086","-5782.0","0.0"
"2023-01-29T22:06:35.606823006","0","-5.637016","-50.385637","-15368.0","0.0"
"2023-01-29T22:06:35.607284086","1","-5.586007","-50.462421","-16075.0","19321.0"
"2023-01-29T22:07:05.030394144","0","-5.591567","-50.347767","4966.0","0.0"
"2023-01-29T22:07:05.215449276","1","-5.640725","-50.422033","3969.0","15050.0"
"2023-01-29T22:07:32.725107653","1","-5.615607","-50.409286","-6877.0","18306.0"
"2023-01-29T22:07:57.140405000","40","-5.7975","-50.6069","-16922.0","0.0"
"2023-01-29T22:07:57.380779808","1","-5.499225","-50.375419","-6789.0","9196.0"
"2023-01-29T22:08:51.929193666","1","-5.607508","-50.368962","7009.0","17676.0"
"2023-01-29T22:08:52.275964101","0","-5.602504","-50.349081","-10844.0","0.0"
"2023-01-29T22:09:20.602691875","0","-5.563929","-50.312346","-4577.0","0.0"
"2023-01-29T22:09:20.610203724","1","-5.609167","-50.388285","3671.0","14230.0"
"2023-01-29T22:09:20.760092489","1","-5.692434","-50.403149","2236.0","3516.0"
"2023-01-29T22:10:10.122540916","1","-5.592487","-50.354106","4392.0","3001.0"
"2023-01-29T22:10:10.263335000","40","-5.5884","-50.3923","-18478.0","0.0"
"2023-01-29T22:10:41.735954469","1","-5.549763","-50.571006","10999.0","4256.0"
"2023-01-29T22:10:42.133542880","0","-5.540131","-50.233943","-4770.0","0.0"
"2023-01-29T22:10:42.137755996","0","-5.559951","-50.454254","-3463.0","0.0"
"2023-01-29T22:11:55.517074192","1","-5.588212","-50.358121","2505.0","11506.0"
"2023-01-29T22:11:55.518368447","1","-5.590885","-50.354241","5537.0","13931.0"
"2023-01-29T22:11:55.718246857","1","-5.616396","-50.391701","2568.0","10349.0"
"2023-01-29T22:11:55.841192311","1","-5.594458","-50.353643","2888.0","16794.0"
"2023-01-29T22:11:55.894757889","1","-5.581774","-50.351767","2221.0","13653.0"
"2023-01-29T22:17:02.936247349","1","-5.565592","-50.490977","20617.0","12878.0"
"2023-01-29T22:17:02.937452105","1","-5.609867","-50.431074","-7209.0","17601.0"
"2023-01-29T22:17:02.938259563","0","-5.61565","-50.427824","-9906.0","0.0"
"2023-01-29T22:17:02.943763532","1","-5.600007","-50.36664","3050.0","16927.0"
"2023-01-29T22:17:02.974691106","1","-5.588106","-50.378712","3126.0","11441.0"
"2023-01-29T22:17:03.082456000","40","-5.5935","-50.5064","-15846.0","0.0"
"2023-01-29T22:22:14.071503752","1","-5.599594","-50.418583","-5155.0","15759.0"
"2023-01-29T23:17:53.213847727","1","-6.062392","-51.03693","-16751.0","7054.0"
"2023-01-30T00:16:44.702820279","1","-6.176233","-51.204105","8608.0","15581.0"
"2023-01-30T00:23:43.877127529","0","-6.209187","-51.140327","-2847.0","0.0"
"2023-01-30T00:23:44.087369165","0","-6.158746","-51.107596","-4599.0","0.0"
"2023-01-30T00:24:45.346169695","0","-6.150304","-51.150916","-5715.0","0.0"
"2023-01-30T00:26:52.010489000","40","-6.0629","-51.1029","6970.0","0.0"
"2023-01-30T00:28:08.771898638","1","-6.093303","-51.158343","4181.0","3032.0"
"2023-01-30T00:28:08.907030205","0","-6.161462","-51.099908","-5871.0","0.0"
"2023-01-30T00:29:55.407438504","1","-6.188151","-51.19981","-8946.0","3029.0"
"2023-01-30T00:32:44.732135680","1","-6.172337","-51.193412","7488.0","3019.0"
"2023-01-30T00:33:54.439834041","1","-6.079288","-51.128628","5306.0","15519.0"
"2023-01-30T00:34:45.045000758","1","-6.190665","-51.16964","-8530.0","9415.0"
"2023-01-30T00:37:50.018663977","1","-6.155712","-51.216043","-6449.0","12532.0"
"2023-01-30T00:39:01.857210959","1","-6.188538","-51.175027","-4669.0","12125.0"
"2023-01-30T00:46:27.902424623","1","-6.18517","-51.192992","8966.0","5978.0"
"2023-01-30T00:49:06.327787585","1","-6.168804","-51.153205","-4107.0","3003.0"
"2023-01-30T00:51:10.468849563","1","-6.128349","-51.280162","-4317.0","16283.0"
"2023-01-30T00:57:09.954486715","0","-6.159102","-51.245677","9456.0","0.0"
"2023-01-30T00:57:10.194544866","1","-6.156929","-51.251585","-7426.0","3019.0"
"2023-01-30T07:47:07.904882714","1","-5.611775","-49.343137","7653.0","4194.0"
"2023-01-30T07:47:07.905621937","0","-5.687784","-49.307831","6878.0","0.0"
"2023-01-30T07:49:12.765548958","1","-5.322263","-50.318561","-7564.0","9913.0"
"2023-01-30T07:49:12.766062288","1","-5.327728","-50.318972","-6779.0","8794.0"
"2023-01-30T07:49:12.769260519","1","-5.320443","-50.320199","-3742.0","6558.0"
"2023-01-30T07:51:29.430952323","0","-5.327279","-50.380366","-4176.0","0.0"
"2023-01-30T07:56:52.607122544","1","-5.325999","-50.307606","4914.0","9056.0"
"2023-01-30T08:07:52.381963404","1","-5.466522","-50.352721","-5729.0","9667.0"
"2023-01-30T08:07:52.390025001","1","-5.304454","-50.404863","-7909.0","8652.0"
"2023-01-30T08:07:52.393696148","0","-5.406438","-50.393573","-9149.0","0.0"
"2023-01-30T08:07:52.415879944","0","-5.384094","-50.279342","-6338.0","0.0"
"2023-01-30T08:07:52.464357631","1","-5.452686","-50.345869","7626.0","19591.0"
"2023-01-30T08:11:02.774229565","1","-5.359725","-50.35148","5513.0","8738.0"
"2023-01-30T08:18:08.398052470","0","-5.344962","-50.39142","-10860.0","0.0"
"2023-01-30T08:26:47.119563600","1","-5.325889","-50.434234","-10611.0","13008.0"
"2023-01-30T08:26:47.120135863","0","-5.326849","-50.437221","-15236.0","0.0"
"2023-01-30T08:26:47.129034120","1","-5.333765","-50.422339","5085.0","14713.0"
"2023-01-30T08:26:47.133109614","1","-5.314541","-50.452899","-4484.0","9742.0"
"2023-01-30T08:30:02.299029864","1","-5.322277","-50.426236","-3353.0","4243.0"
"2023-01-30T08:31:31.038336639","1","-5.292616","-50.436339","-6192.0","7544.0"
"2023-01-30T08:33:56.665704636","1","-5.306405","-50.446585","5470.0","10166.0"
"2023-01-30T08:42:05.036541072","0","-5.641672","-50.086565","-14094.0","0.0"
"2023-01-30T08:42:05.037944575","1","-5.543668","-50.120235","7456.0","3693.0"
"2023-01-30T08:42:05.230207828","1","-5.599314","-50.030354","-4973.0","10582.0"
"2023-01-30T08:42:05.249060265","1","-5.647716","-50.054264","2602.0","15340.0"
"2023-01-30T08:42:05.254163508","1","-5.650517","-50.052962","4391.0","9345.0"
"2023-01-30T08:50:45.596198373","1","-5.267442","-50.474833","8397.0","15112.0"
"2023-01-30T09:01:39.520661804","1","-5.88506","-49.424587","-5445.0","4466.0"
"2023-01-30T09:08:57.895880790","1","-5.900052","-49.448122","2751.0","14410.0"
"2023-01-30T09:11:08.750811235","0","-5.236873","-50.575969","-6560.0","0.0"
"2023-01-30T09:11:08.752134166","1","-5.242174","-50.58268","4701.0","15381.0"
"2023-01-30T09:12:20.633819178","1","-5.2853","-50.503033","1709.0","9549.0"
"2023-01-30T09:12:20.665052286","1","-5.302728","-50.529818","2126.0","13348.0"
"2023-01-30T09:16:13.917788228","1","-5.864079","-49.495965","-4085.0","5261.0"
"2023-01-30T09:18:13.124249007","0","-5.878159","-49.448622","-15699.0","0.0"
"2023-01-30T09:23:05.547385142","1","-5.897495","-49.462837","7158.0","13811.0"
"2023-01-30T09:23:05.898181775","1","-5.870492","-49.504066","-4726.0","6664.0"
"2023-01-30T09:28:07.254893381","0","-5.843599","-49.503575","12550.0","0.0"
"2023-01-30T09:28:07.255521087","1","-5.874867","-49.451506","9374.0","14900.0"
"2023-01-30T09:28:07.257181664","1","-5.80617","-49.483463","5720.0","10368.0"
"2023-01-30T09:31:43.245712946","1","-5.875481","-49.410287","-2536.0","14924.0"
"2023-01-30T09:32:27.914832532","0","-5.914928","-49.661234","5953.0","0.0"
"2023-01-30T09:32:27.927920359","1","-5.899888","-49.644935","2984.0","18317.0"
"2023-01-30T09:36:21.379649447","0","-5.189706","-50.711464","11794.0","0.0"
"2023-01-30T09:36:21.392017381","0","-5.233492","-50.621367","-2163.0","0.0"
"2023-01-30T09:36:21.514239216","0","-5.185463","-50.709736","-6968.0","0.0"
"2023-01-30T09:36:21.835726928","1","-5.19849","-50.654761","-2598.0","12814.0"
"2023-01-30T09:36:42.977961793","0","-5.883162","-49.534651","-2586.0","0.0"
"2023-01-30T09:39:21.909695350","1","-5.874418","-49.634365","2453.0","17942.0"
"2023-01-30T09:39:21.910468526","1","-5.901803","-49.639128","-4776.0","15106.0"
"2023-01-30T09:44:45.684297613","0","-5.213405","-50.73198","-5307.0","0.0"
"2023-01-31T16:45:03.998490795","1","-4.907971","-48.976071","2912.0","4734.0"
"2023-01-31T16:45:07.504511000","40","-4.9534","-48.9906","-22233.0","0.0"
"2023-01-31T16:45:58.651282562","1","-4.904341","-48.978366","2149.0","3627.0"
"2023-01-31T16:46:15.105759676","1","-4.903859","-49.007879","3094.0","5732.0"
"2023-01-31T16:46:15.119592633","1","-4.90041","-49.005508","-3685.0","7354.0"
"2023-01-31T16:47:00.820354437","0","-5.864314","-50.764648","9532.0","0.0"
"2023-01-31T16:47:31.757368681","0","-4.907308","-49.007789","5073.0","0.0"
"2023-01-31T16:47:45.244268026","1","-4.886805","-48.978649","-2189.0","4215.0"
"2023-01-31T16:47:57.428993351","1","-4.88522","-49.002127","-4965.0","5321.0"
"2023-01-31T16:47:57.663700548","1","-4.851089","-49.003305","9124.0","3089.0"
"2023-01-31T16:48:08.246147751","1","-4.913777","-48.981231","2596.0","5050.0"
"2023-01-31T16:48:18.156611000","40","-5.8756","-50.5546","-5650.0","0.0"
"2023-01-31T16:48:19.234092987","1","-4.916105","-49.000176","-3333.0","3000.0"
"2023-01-31T16:48:27.294722887","1","-4.913913","-49.007155","-7816.0","3052.0"
"2023-01-31T16:48:55.879390594","1","-4.871819","-49.007827","-4318.0","3985.0"
"2023-01-31T16:48:55.916829602","1","-4.899849","-49.002277","3439.0","8948.0"
"2023-01-31T16:48:55.945415705","1","-4.867712","-48.986567","-3776.0","19234.0"
"2023-01-31T16:48:56.171473851","0","-4.897136","-49.002872","13438.0","0.0"
"2023-01-31T16:48:56.779247718","1","-5.876046","-50.618992","-6730.0","16045.0"
"2023-01-31T16:49:05.653238367","1","-4.90245","-49.00935","-2297.0","3329.0"
"2023-01-31T16:49:05.823989965","0","-4.914327","-48.990967","-5041.0","0.0"
"2023-01-31T16:49:05.840037299","1","-4.906055","-49.008819","-4658.0","10875.0"
"2023-01-31T16:49:41.546156500","1","-4.891879","-48.982812","-10554.0","19670.0"
"2023-01-31T16:49:41.598986793","1","-4.910693","-48.978812","3635.0","19635.0"
"2023-01-31T16:49:50.884864658","1","-4.884838","-48.995021","2907.0","12775.0"
"2023-01-31T16:49:50.922437858","1","-4.88449","-48.996085","3391.0","4733.0"
"2023-01-31T16:49:50.928460483","1","-4.889732","-49.006164","2587.0","7579.0"
"2023-01-31T16:49:50.929366465","1","-4.888939","-49.000411","2569.0","15268.0"
"2023-01-31T16:49:51.044662280","1","-4.893732","-49.00502","3036.0","13320.0"
"2023-01-31T16:50:02.142517063","1","-4.907305","-48.991064","2298.0","4897.0"
"2023-01-31T16:50:02.230181691","1","-4.905791","-48.98264","3288.0","4943.0"
"2023-01-31T16:50:21.606379401","1","-4.837063","-48.998807","5609.0","19100.0"
"2023-01-31T16:50:27.841368187","1","-4.918248","-48.951115","-2761.0","4380.0"
"2023-01-31T16:50:32.091466630","1","-4.883895","-48.995891","-5054.0","3035.0"
"2023-01-31T16:50:32.379800548","1","-4.898084","-49.00514","3122.0","6473.0"
"2023-01-31T16:50:32.507452372","1","-4.869186","-48.998856","-6593.0","5675.0"
"2023-01-31T16:50:32.528107455","1","-4.903381","-48.999742","2956.0","5063.0"
"2023-01-31T16:50:32.570500226","1","-4.896097","-49.004252","-6629.0","9786.0"
"2023-01-31T16:50:50.675531311","1","-4.906057","-49.002771","10212.0","13736.0"
"2023-01-31T16:50:52.766338146","0","-4.900062","-48.983292","-28900.0","0.0"
"2023-01-31T16:50:52.802971710","0","-4.905132","-48.984711","-21074.0","0.0"
"2023-01-31T16:50:52.825207092","0","-4.90496","-48.984842","-12552.0","0.0"
"2023-01-31T16:50:52.828078796","1","-4.905492","-48.998362","2667.0","16048.0"
"2023-01-31T16:50:52.879541300","0","-4.904215","-48.986762","-38790.0","0.0"
"2023-01-31T16:50:52.947111150","0","-4.905086","-48.984607","-17056.0","0.0"
"2023-01-31T16:50:53.030088055","0","-4.904697","-48.984174","-23574.0","0.0"
"2023-01-31T16:50:53.141155483","1","-4.865259","-49.00536","-5996.0","3963.0"
"2023-01-31T16:51:14.136599955","1","-4.893791","-48.977529","-6836.0","6104.0"
"2023-01-31T16:51:14.401812723","1","-4.886536","-48.989027","3754.0","7097.0"
"2023-01-31T16:51:15.163422446","1","-5.793156","-50.708049","7913.0","7726.0"
"2023-01-31T16:51:23.163951589","0","-5.790877","-50.764571","-6107.0","0.0"
"2023-01-31T16:51:24.995573922","1","-4.896088","-48.996249","-9864.0","3711.0"
"2023-01-31T16:51:25.021449080","0","-4.898211","-48.996973","-9740.0","0.0"
"2023-01-31T16:51:27.887889705","1","-4.915024","-48.949716","10332.0","8871.0"
"2023-01-31T16:51:31.067926876","1","-4.902335","-49.000313","1923.0","3019.0"
"2023-01-31T16:51:32.163047114","1","-4.917519","-48.961363","2732.0","4361.0"
"2023-01-31T16:51:46.837197499","1","-4.889183","-48.978285","-2161.0","8557.0"
"2023-01-31T16:51:47.134850000","40","-5.8647","-50.6123","-3476.0","0.0"
"2023-01-31T16:51:55.417695542","1","-4.888235","-49.003815","-10448.0","4201.0"
"2023-01-31T16:51:55.498753311","1","-4.883443","-48.998502","-12786.0","4148.0"
"2023-01-31T16:52:09.180469681","1","-5.884839","-50.795834","5440.0","3001.0"
"2023-01-31T16:52:09.808959504","1","-5.858791","-50.736989","-7378.0","7853.0"
"2023-01-31T16:52:13.403163481","1","-4.905008","-48.975509","-5196.0","16815.0"
"2023-01-31T16:52:15.019957369","1","-4.914651","-48.947646","2333.0","8356.0"
"2023-01-31T16:52:15.110508535","1","-4.910424","-48.953044","-2321.0","16041.0"
"2023-01-31T16:52:19.625326666","1","-4.886883","-48.9924","11335.0","3010.0"
"2023-01-31T16:52:27.917411087","1","-5.821179","-50.712253","-8471.0","6936.0"
"2023-01-31T16:52:34.631908778","1","-4.889533","-49.002508","-7003.0","3001.0"
"2023-01-31T16:52:36.190779090","1","-4.916948","-49.014428","10939.0","5699.0"
"2023-01-31T16:52:45.533928951","1","-4.917415","-48.980048","15685.0","6162.0"
"2023-01-31T16:52:46.713396426","1","-4.886696","-48.996383","27739.0","4552.0"
"2023-01-31T16:52:47.802743707","1","-4.899846","-48.994619","3295.0","11091.0"
"2023-01-31T16:52:47.834277410","1","-4.905936","-49.000725","4273.0","7171.0"
"2023-01-31T16:52:48.013787213","1","-4.900678","-48.99021","2958.0","4678.0"
"2023-01-31T16:52:56.393580564","1","-4.918249","-48.980365","4098.0","8175.0"
"2023-01-31T16:52:59.049938794","1","-5.950507","-50.752685","8391.0","19806.0"
"2023-01-31T16:53:06.117910443","1","-4.897374","-48.998854","6209.0","10310.0"
"2023-01-31T16:53:06.168096991","1","-4.894852","-49.002232","3439.0","4263.0"
"2023-01-31T16:53:06.182732496","1","-4.902213","-49.009356","3899.0","7365.0"
"2023-01-31T16:53:13.397721662","1","-4.881538","-48.994507","8747.0","8220.0"
"2023-01-31T16:53:27.456919350","1","-4.891243","-48.987776","20719.0","4886.0"
"2023-01-31T16:53:28.902234147","1","-4.921388","-48.981134","20486.0","6318.0"
"2023-01-31T16:53:29.682209554","1","-4.915238","-48.948071","2345.0","11170.0"
"2023-01-31T16:53:29.723376521","1","-4.914137","-48.975144","3532.0","9969.0"
"2023-01-31T16:53:31.277891391","0","-4.876635","-49.006559","-5796.0","0.0"
"2023-01-31T16:53:31.451486196","1","-4.906215","-49.004068","2466.0","13633.0"
"2023-01-31T16:53:53.247215925","1","-4.881336","-48.989517","9900.0","14011.0"
"2023-01-31T16:53:57.522781145","1","-4.872777","-48.984739","4933.0","6370.0"
"2023-01-31T16:54:07.248207814","0","-4.897684","-49.004096","-5158.0","0.0"
"2023-01-31T16:54:13.929811666","1","-4.92012","-48.973424","40457.0","4433.0"
"2023-01-31T16:54:15.015324838","1","-4.907277","-48.988791","3465.0","18213.0"
"2023-01-31T16:54:17.271737958","1","-4.886598","-48.980295","22378.0","9054.0"
"2023-01-31T16:54:17.663666592","1","-4.898592","-48.976015","2512.0","17209.0"
"2023-01-31T16:54:17.731320960","1","-4.89526","-48.98244","1868.0","15507.0"
"2023-01-31T16:54:17.767822537","1","-4.89049","-48.988824","3013.0","19312.0"
"2023-01-31T16:54:17.787333021","1","-4.89165","-48.991903","1999.0","5379.0"
"2023-01-31T16:54:17.866617829","1","-4.88395","-48.982158","-3364.0","18746.0"
"2023-01-31T16:54:18.117961710","1","-4.885521","-48.978505","2451.0","3326.0"
"2023-01-31T16:54:18.140515374","1","-4.881324","-48.982802","3303.0","4325.0"
"2023-01-31T16:54:18.204497452","1","-4.88277","-48.981977","2675.0","6544.0"
"2023-01-31T16:54:18.457718962","1","-4.894532","-48.997577","-1206.0","3085.0"
"2023-01-31T16:54:26.648604089","1","-4.880135","-48.979324","7219.0","11024.0"
"2023-01-31T16:54:28.057252660","0","-4.8692","-49.00294","-5097.0","0.0"
"2023-01-31T16:54:34.639286859","1","-4.931111","-48.974839","4509.0","18349.0"
"2023-01-31T16:54:37.465954956","1","-4.89618","-49.008593","3496.0","5139.0"
"2023-01-31T16:54:42.200814665","1","-4.897616","-48.993983","2670.0","4264.0"
"2023-01-31T16:54:42.345729009","1","-4.911341","-48.997187","4848.0","8342.0"
"2023-01-31T16:54:42.373773220","0","-4.893163","-48.9963","-4947.0","0.0"
"2023-01-31T16:54:47.415163782","1","-4.891995","-48.981232","11657.0","14096.0"
"2023-01-31T16:54:48.689589132","1","-4.862012","-48.977288","9457.0","9996.0"
"2023-01-31T16:54:51.720393796","1","-4.911451","-48.967494","9561.0","4102.0"
"2023-01-31T16:55:00.749266873","1","-4.875106","-49.000754","3891.0","4998.0"
"2023-01-31T16:55:00.871522252","1","-4.897789","-48.997864","-5378.0","4811.0"
"2023-01-31T16:55:00.984409243","0","-4.880912","-48.992223","-6713.0","0.0"
"2023-01-31T16:55:02.950155738","1","-5.869577","-50.640488","-4221.0","4247.0"
"2023-01-31T16:55:12.909679006","1","-4.898043","-48.994383","-4806.0","9210.0"
"2023-01-31T16:55:23.749753453","0","-4.969299","-49.002444","-54517.0","0.0"
"2023-01-31T16:55:23.771164007","1","-4.883206","-48.984871","-2586.0","6586.0"
"2023-01-31T16:55:23.827585551","0","-4.97898","-49.002812","-4798.0","0.0"
"2023-01-31T16:55:23.991828186","0","-4.972274","-49.003145","-5417.0","0.0"
"2023-01-31T16:55:28.557762026","1","-4.83851","-49.000248","-6489.0","19184.0"
"2023-01-31T16:55:37.810084907","1","-4.875994","-49.001919","-6928.0","5142.0"
"2023-01-31T16:55:48.485064616","1","-4.834814","-49.003993","-3962.0","7972.0"
"2023-01-31T16:55:48.721723268","1","-4.868935","-48.994144","-3417.0","4666.0"
"2023-01-31T16:55:48.887929501","1","-4.867553","-48.996717","2767.0","5532.0"
"2023-01-31T16:55:48.970131249","1","-4.885092","-48.989885","6037.0","3817.0"
"2023-01-31T16:55:57.685127350","1","-4.852241","-48.995576","3015.0","3663.0"
"2023-01-31T16:55:57.703047649","1","-4.891208","-48.986159","3607.0","11186.0"
"2023-01-31T16:56:05.005112919","1","-4.90768","-48.971595","24380.0","3058.0"
"2023-01-31T16:56:06.259731603","1","-4.910189","-48.993194","-4802.0","3520.0"
"2023-01-31T16:56:10.044140964","1","-4.872904","-48.987535","21794.0","6312.0"
"2023-01-31T16:56:15.412281068","1","-4.861257","-49.006863","-3632.0","14995.0"
"2023-01-31T16:56:21.180845768","1","-4.879058","-48.979037","-4388.0","7043.0"
"2023-01-31T16:56:21.266768116","1","-4.886999","-48.981773","-6390.0","10436.0"
"2023-01-31T16:56:41.646603388","1","-5.944611","-50.87592","-12226.0","16797.0"
"2023-01-31T16:56:44.499543832","1","-4.900065","-48.989099","-7327.0","4284.0"
"2023-01-31T16:56:44.627444303","1","-4.89091","-48.989131","-4538.0","6428.0"
"2023-01-31T16:56:51.400472555","1","-4.865943","-48.991187","4244.0","18667.0"
"2023-01-31T16:56:56.221802596","1","-4.934271","-48.966433","10967.0","6830.0"
"2023-01-31T16:56:56.643301245","1","-4.908498","-48.987862","3703.0","13815.0"
"2023-01-31T16:56:56.932325125","0","-4.910589","-48.97516","-13836.0","0.0"
"2023-01-31T16:57:18.782113540","1","-4.865607","-48.991829","-3408.0","9242.0"
"2023-01-31T16:57:18.803330711","1","-4.883066","-48.996067","4592.0","3839.0"
"2023-01-31T16:57:22.166337208","1","-4.941939","-48.964995","6264.0","4618.0"
"2023-01-31T16:57:41.975303714","1","-4.889613","-49.002016","3022.0","6480.0"
"2023-01-31T16:57:42.060326824","1","-4.884007","-48.99732","-3147.0","3558.0"
"2023-01-31T16:57:42.187446711","1","-4.888201","-49.00763","-2714.0","3396.0"
"2023-01-31T16:57:49.902861884","1","-4.863536","-48.980722","3350.0","4086.0"
"2023-01-31T16:57:49.920801542","0","-4.86737","-48.978617","9697.0","0.0"
"2023-01-31T16:57:49.964273775","1","-4.879416","-48.972985","4817.0","14379.0"
"2023-01-31T16:58:03.140057372","0","-4.881734","-48.990862","-7572.0","0.0"
"2023-01-31T16:58:12.787141401","1","-4.895085","-49.001753","3471.0","14153.0"
"2023-01-31T16:58:12.910201855","1","-4.927021","-48.995504","4104.0","5419.0"
"2023-01-31T16:58:18.613766162","1","-4.875589","-48.982612","4787.0","17429.0"
"2023-01-31T16:58:18.979340511","1","-4.874399","-48.984566","3062.0","5273.0"
"2023-01-31T16:58:19.055767397","1","-4.871306","-48.979884","-6366.0","9970.0"
"2023-01-31T16:58:19.072637454","1","-4.865081","-48.980951","-3416.0","4609.0"
"2023-01-31T16:58:19.087190153","1","-4.870972","-48.982689","2473.0","4153.0"
"2023-01-31T16:58:37.140052000","40","-4.8353","-49.0017","3722.0","0.0"
"2023-01-31T16:58:37.163732311","1","-4.899553","-48.988245","3707.0","16841.0"
"2023-01-31T16:58:37.181153878","1","-4.882724","-48.981026","4200.0","3621.0"
"2023-01-31T16:58:49.137034991","1","-4.887482","-48.992041","4047.0","3483.0"
"2023-01-31T16:58:49.294407570","0","-4.891383","-48.984335","5989.0","0.0"
"2023-01-31T16:58:54.659693075","0","-5.858657","-50.754378","-5793.0","0.0"
"2023-01-31T16:58:54.853082884","1","-5.900267","-50.723892","12103.0","17489.0"
"2023-01-31T16:58:56.288911505","1","-4.867442","-48.99503","-6817.0","5980.0"
"2023-01-31T16:59:08.452724968","1","-4.876432","-48.9876","3933.0","3968.0"
"2023-01-31T16:59:27.150364330","0","-4.8781","-48.974923","7881.0","0.0"
"2023-01-31T16:59:31.934045991","0","-4.92442","-48.97084","-7647.0","0.0"
"2023-01-31T16:59:58.996305650","1","-5.850689","-50.82381","-7127.0","7365.0"
"2023-01-31T17:00:10.315049284","1","-4.875385","-49.007328","3386.0","6001.0"
