"time_utc","type","latitude","longitude","peak_current","ic_height","number_of_sensors"
"2023-03-06T05:53:23.002231233","1","-5.684325","-49.930669","4451.0","8162.0","8"
"2023-03-06T05:53:23.072474167","1","-5.592332","-50.107182","4247.0","11665.0","6"
"2023-03-06T05:53:23.104415000","40","-5.637","-50.1715","-4380.0","0.0","8"
"2023-03-06T05:53:23.147748998","1","-5.495538","-50.179521","7182.0","3780.0","11"
"2023-03-06T05:53:23.185423495","1","-5.636316","-50.174009","9226.0","13826.0","12"
"2023-03-06T05:53:23.218707315","1","-5.600714","-50.119112","4834.0","12673.0","6"
"2023-03-06T05:53:23.260663064","0","-5.638171","-50.142274","-8014.0","0.0","11"
"2023-03-06T05:53:23.306332460","1","-5.634991","-50.155695","-4884.0","4771.0","13"
"2023-03-06T05:53:28.350411881","1","-5.125776","-49.03287","-5960.0","3000.0","12"
"2023-03-06T05:53:28.351162651","1","-5.120356","-49.041623","-6106.0","6804.0","7"
"2023-03-06T05:53:31.471116912","0","-5.624217","-50.15135","-88216.0","0.0","20"
"2023-03-06T05:53:31.881161905","0","-5.545729","-50.358725","14566.0","0.0","9"
"2023-03-06T05:53:31.924549437","1","-5.640972","-50.154153","-11771.0","10668.0","12"
"2023-03-06T05:53:31.954630265","0","-5.657735","-50.106019","-9373.0","0.0","11"
"2023-03-06T05:53:32.115975095","1","-5.658329","-50.178962","5826.0","9866.0","12"
"2023-03-06T05:53:32.156511130","1","-5.618289","-50.076458","3744.0","3011.0","7"
"2023-03-06T05:53:32.310252741","0","-5.688511","-50.209066","-6207.0","0.0","13"
"2023-03-06T05:53:39.904218565","1","-5.233639","-49.340082","-13594.0","3053.0","11"
"2023-03-06T05:53:39.906012000","40","-5.2562","-49.3307","6486.0","0.0","8"
"2023-03-06T05:53:47.305235025","1","-5.633171","-50.179809","21448.0","5409.0","19"
"2023-03-06T05:53:59.102832966","0","-5.452914","-50.090126","-6135.0","0.0","12"
"2023-03-06T05:53:59.207337876","1","-5.545704","-50.175148","-5276.0","4964.0","7"
"2023-03-06T05:53:59.518095255","1","-5.582778","-50.045992","-4730.0","6998.0","12"
"2023-03-06T05:54:03.202765472","1","-5.638322","-50.175858","4860.0","4609.0","7"
"2023-03-06T05:54:06.460575258","0","-5.658283","-50.204432","17653.0","0.0","13"
"2023-03-06T05:54:06.464036879","1","-5.646102","-50.171768","6468.0","18565.0","15"
"2023-03-06T05:54:06.509219909","1","-5.527819","-50.287073","13414.0","3000.0","10"
"2023-03-06T05:54:06.533745473","1","-5.340632","-50.33115","-7139.0","3443.0","11"
"2023-03-06T05:54:06.536521483","1","-5.656131","-50.171432","-7634.0","6527.0","12"
"2023-03-06T05:54:06.608693920","1","-5.689349","-50.256107","-5399.0","3000.0","15"
"2023-03-06T05:54:20.739863049","1","-5.579862","-50.126607","7272.0","19152.0","8"
"2023-03-06T05:54:30.356159535","1","-5.684245","-50.206914","7582.0","12580.0","15"
"2023-03-06T05:54:30.462118878","1","-5.548679","-50.294577","9914.0","8734.0","7"
"2023-03-06T05:54:30.814190768","1","-5.630401","-50.147406","-5692.0","12612.0","12"
"2023-03-06T05:54:31.036328566","0","-5.716885","-50.088391","-5978.0","0.0","9"
"2023-03-06T05:54:31.075402527","0","-5.665598","-50.109885","-4478.0","0.0","10"
"2023-03-06T05:54:39.917566268","0","-5.628141","-50.168627","-38342.0","0.0","22"
"2023-03-06T05:54:39.963230827","1","-5.667379","-50.185114","-5309.0","6435.0","12"
"2023-03-06T05:54:39.968361678","0","-5.62627","-50.174107","-28387.0","0.0","22"
"2023-03-06T05:54:40.016386312","0","-5.621852","-50.160455","-21153.0","0.0","24"
"2023-03-06T05:54:44.203365620","1","-5.661701","-50.086492","6347.0","13005.0","7"
"2023-03-06T05:55:46.310078819","1","-5.568247","-50.064711","4710.0","3000.0","7"
"2023-03-06T05:55:46.347436103","0","-5.654863","-50.187977","-6802.0","0.0","13"
"2023-03-06T05:55:46.348043971","1","-5.647192","-50.199692","-20110.0","7306.0","17"
"2023-03-06T05:55:46.494762000","40","-5.7212","-50.1977","-1432.0","0.0","8"
"2023-03-06T05:55:46.595838630","0","-5.683588","-50.174293","-7811.0","0.0","10"
"2023-03-06T05:55:58.451735869","1","-5.485736","-50.003068","-3103.0","10244.0","6"
"2023-03-06T05:55:58.457593438","1","-5.555136","-50.070849","4169.0","6603.0","7"
"2023-03-06T05:55:58.460712621","1","-5.506922","-50.006225","3218.0","19741.0","6"
"2023-03-06T05:55:58.516679908","1","-5.502916","-50.02314","5816.0","8938.0","7"
"2023-03-06T05:56:02.485739683","1","-5.501665","-50.396503","-7500.0","12949.0","10"
"2023-03-06T05:56:02.497409599","0","-5.600601","-50.27409","-61216.0","0.0","27"
"2023-03-06T05:56:02.773894918","0","-5.599444","-50.262866","-29372.0","0.0","24"
"2023-03-06T05:56:02.827849401","0","-5.599095","-50.26489","-21885.0","0.0","17"
"2023-03-06T05:56:02.905803642","0","-5.601707","-50.26175","-38468.0","0.0","31"
"2023-03-06T05:56:03.241529276","0","-5.602301","-50.261633","-15849.0","0.0","20"
"2023-03-06T05:56:03.287705090","1","-5.610093","-50.234538","-5648.0","3033.0","7"
"2023-03-06T05:56:03.378994495","0","-5.600795","-50.26326","-12819.0","0.0","21"
"2023-03-06T05:56:03.501373866","0","-5.347169","-49.151691","-16157.0","0.0","18"
"2023-03-06T05:56:03.502388608","1","-5.340211","-49.149916","-7422.0","3725.0","19"
"2023-03-06T05:56:03.606260837","0","-5.60201","-50.261844","-17939.0","0.0","19"
"2023-03-06T05:56:10.725613673","1","-5.595636","-50.276869","-14280.0","3038.0","12"
"2023-03-06T05:56:10.772339385","1","-5.591861","-50.272308","-15734.0","4914.0","21"
"2023-03-06T05:56:10.854800622","1","-5.700318","-50.21303","-5068.0","6573.0","7"
"2023-03-06T05:56:10.873250543","1","-5.725493","-50.211559","-5871.0","9148.0","8"
"2023-03-06T05:56:16.011058000","40","-5.8685","-48.7638","-10404.0","0.0","11"
"2023-03-06T05:56:16.199918664","0","-5.853582","-48.76924","-13858.0","0.0","15"
"2023-03-06T05:56:21.374369344","0","-5.644078","-50.261229","-4291.0","0.0","9"
"2023-03-06T05:56:21.572335759","0","-5.650553","-50.245148","-5476.0","0.0","9"
"2023-03-06T05:56:21.574608203","1","-5.626951","-50.15689","-7950.0","12870.0","21"
"2023-03-06T05:56:24.409467235","1","-5.256488","-49.287263","-5771.0","5039.0","7"
"2023-03-06T05:56:32.435644829","1","-5.671117","-50.177937","-5666.0","9663.0","10"
"2023-03-06T05:56:32.572817207","1","-5.677498","-50.168809","-5587.0","8002.0","12"
"2023-03-06T05:56:32.593915206","1","-5.673564","-50.189355","4178.0","10546.0","7"
"2023-03-06T05:56:32.710422349","1","-5.406416","-50.28681","7759.0","15755.0","10"
"2023-03-06T05:56:46.673397849","1","-5.463644","-50.388519","-6192.0","12329.0","7"
"2023-03-06T05:56:46.813779326","1","-5.69414","-50.208516","-6646.0","12868.0","12"
"2023-03-06T05:56:46.916435293","1","-5.637011","-50.193724","-4965.0","9634.0","7"
"2023-03-06T05:56:47.678555796","1","-5.392055","-50.203674","-12110.0","12824.0","9"
"2023-03-06T05:56:47.679120456","0","-5.430887","-50.158723","-21440.0","0.0","20"
"2023-03-06T05:56:47.679843519","0","-5.493604","-50.000049","39613.0","0.0","8"
"2023-03-06T05:56:47.681351000","40","-5.4661","-50.1216","-11924.0","0.0","8"
"2023-03-06T05:57:13.410579268","1","-5.665105","-50.182673","13245.0","12487.0","16"
"2023-03-06T05:57:13.420037419","0","-5.691606","-50.102415","8051.0","0.0","10"
"2023-03-06T05:57:13.791201169","1","-5.572693","-50.261851","-6366.0","9837.0","18"
"2023-03-06T05:57:33.850053673","1","-5.396794","-50.353541","-7388.0","12671.0","11"
"2023-03-06T05:57:33.905022498","0","-5.594294","-50.206847","4311.0","0.0","7"
"2023-03-06T05:57:34.326087866","1","-5.5888","-50.257928","-5311.0","8621.0","15"
"2023-03-06T05:57:34.405291334","1","-5.637271","-50.303146","-19500.0","12158.0","25"
"2023-03-06T05:57:49.774437888","0","-5.561635","-49.863968","-70415.0","0.0","18"
"2023-03-06T05:57:49.797584000","40","-5.594","-49.9272","-5006.0","0.0","8"
"2023-03-06T05:58:08.737649072","0","-5.583339","-50.246746","-79115.0","0.0","25"
"2023-03-06T05:58:08.907116378","0","-5.599109","-50.273508","-16004.0","0.0","15"
"2023-03-06T05:58:08.912476176","0","-5.575672","-50.255999","-12359.0","0.0","19"
"2023-03-06T05:58:08.941218495","0","-5.577161","-50.25592","-7875.0","0.0","12"
"2023-03-06T05:58:09.584299000","40","-5.6238","-50.259","-6449.0","0.0","8"
"2023-03-06T05:58:09.730330411","0","-5.618448","-50.180593","-16537.0","0.0","23"
"2023-03-06T05:58:11.405161673","0","-5.361282","-49.370418","-15530.0","0.0","22"
"2023-03-06T05:58:34.688098173","1","-5.227249","-49.302195","-5382.0","3010.0","12"
"2023-03-06T05:58:34.704908730","1","-5.204147","-49.344075","-6127.0","6224.0","8"
"2023-03-06T05:58:40.344215510","0","-5.499345","-50.325024","-7610.0","0.0","9"
"2023-03-06T05:59:13.076257265","1","-5.670161","-50.249553","-5339.0","10118.0","10"
"2023-03-06T05:59:13.218163989","0","-5.788656","-50.163715","-9475.0","0.0","13"
"2023-03-06T05:59:13.253019013","1","-5.497312","-50.307611","-9241.0","9365.0","8"
"2023-03-06T05:59:21.085834765","1","-5.504622","-50.161505","17194.0","8158.0","12"
"2023-03-06T05:59:21.088096242","0","-5.510743","-50.163063","21167.0","0.0","11"
"2023-03-06T05:59:40.647784776","0","-5.578111","-49.893668","-23020.0","0.0","20"
"2023-03-06T05:59:40.704738360","1","-5.660731","-49.779188","-8564.0","3833.0","17"
"2023-03-06T05:59:42.681691812","1","-5.648328","-50.207691","10322.0","13613.0","16"
"2023-03-06T05:59:42.686822918","1","-5.647504","-50.203709","4294.0","14663.0","6"
"2023-03-06T05:59:42.691794726","1","-5.651239","-50.188187","-50125.0","8587.0","24"
"2023-03-06T05:59:43.023760853","1","-5.641322","-50.200929","-11009.0","7779.0","16"
"2023-03-06T05:59:43.024552579","1","-5.677851","-50.214935","-14126.0","8823.0","10"
"2023-03-06T05:59:43.026560143","0","-5.651704","-50.205961","13768.0","0.0","17"
"2023-03-06T05:59:43.059873018","1","-5.447556","-50.080855","-5405.0","10696.0","8"
"2023-03-06T06:00:00.157701057","1","-5.597162","-50.243457","3435.0","5981.0","6"
"2023-03-06T06:00:00.220180876","1","-5.526946","-50.152641","4386.0","11541.0","6"
"2023-03-06T06:00:17.225846090","1","-5.232302","-49.280611","-5826.0","3000.0","10"
"2023-03-06T06:00:17.226763675","0","-5.267024","-49.357494","3955.0","0.0","7"
"2023-03-06T06:00:17.256099223","0","-5.198838","-49.344748","-7819.0","0.0","13"
"2023-03-06T06:00:17.303170091","1","-5.194183","-49.34651","-6065.0","3000.0","7"
"2023-03-06T06:00:17.508316343","1","-5.369966","-49.360902","-7592.0","4221.0","11"
"2023-03-06T06:00:17.605386875","1","-5.386643","-49.272818","-5857.0","17668.0","13"
"2023-03-06T06:00:25.715890372","1","-5.682318","-50.263334","-6819.0","10097.0","11"
"2023-03-06T06:00:25.889802013","1","-5.666339","-50.234254","-6841.0","9284.0","9"
"2023-03-06T06:00:25.890484000","40","-5.5917","-50.3251","6582.0","0.0","7"
"2023-03-06T06:00:25.920165676","1","-5.55099","-50.197879","3721.0","3249.0","6"
"2023-03-06T06:00:26.046923120","1","-5.640458","-50.294844","-7650.0","7942.0","10"
"2023-03-06T06:00:26.123064359","1","-5.607684","-50.257117","5306.0","10244.0","9"
"2023-03-06T06:00:26.446204224","1","-5.673002","-50.173836","-6884.0","9565.0","17"
"2023-03-06T06:00:26.500095626","1","-5.395047","-50.370297","-5083.0","3622.0","8"
"2023-03-06T06:00:46.709100495","1","-5.62847","-50.213227","4193.0","7293.0","7"
"2023-03-06T06:00:46.709591788","0","-5.64611","-50.261903","9461.0","0.0","10"
"2023-03-06T06:00:46.970850679","1","-5.585833","-50.075959","-4444.0","10570.0","6"
"2023-03-06T06:00:47.105303883","1","-5.590032","-50.055441","-3896.0","19493.0","9"
"2023-03-06T06:00:55.568838635","1","-5.436206","-50.058193","4664.0","3787.0","7"
"2023-03-06T06:00:56.130692661","1","-5.678152","-50.033009","-12908.0","14683.0","13"
"2023-03-06T06:01:11.579531589","1","-5.8671","-48.782052","2638.0","17355.0","5"
"2023-03-06T06:01:11.833961921","1","-5.658164","-50.233657","-5450.0","10740.0","8"
"2023-03-06T06:01:11.864534944","1","-5.877104","-48.80147","2793.0","3341.0","5"
"2023-03-06T06:01:12.098464559","0","-5.645227","-50.137425","-4093.0","0.0","15"
"2023-03-06T06:01:12.304909232","1","-5.647675","-50.262806","5799.0","11330.0","16"
"2023-03-06T06:01:12.568699831","1","-5.697974","-50.122032","-6341.0","6210.0","16"
"2023-03-06T06:01:26.168113600","1","-5.427012","-50.309219","-5178.0","11121.0","16"
"2023-03-06T06:01:37.554241696","0","-5.546956","-50.171042","7240.0","0.0","8"
"2023-03-06T06:01:38.041392227","1","-5.578286","-50.389582","8404.0","3176.0","13"
"2023-03-06T06:01:38.060895567","0","-5.538238","-50.195081","-4613.0","0.0","6"
"2023-03-06T06:01:38.079688068","1","-5.60871","-50.413376","-3072.0","11799.0","5"
"2023-03-06T06:01:38.120762580","1","-5.601828","-50.292501","-4737.0","9536.0","8"
"2023-03-06T06:01:38.130718938","1","-5.711599","-50.292027","-4136.0","7448.0","8"
"2023-03-06T06:01:57.392098000","40","-5.6157","-50.2079","13021.0","0.0","7"
"2023-03-06T06:01:57.428924581","1","-5.386332","-50.252997","-6222.0","4333.0","7"
"2023-03-06T06:01:57.490123346","1","-5.644854","-50.199057","-4952.0","8854.0","11"
"2023-03-06T06:01:57.855711497","1","-5.623543","-50.195428","3698.0","14408.0","5"
"2023-03-06T06:01:57.949747973","1","-5.637809","-50.177634","-6245.0","8888.0","11"
"2023-03-06T06:01:58.188385718","1","-5.618644","-50.221168","6629.0","13289.0","7"
"2023-03-06T06:01:58.307756875","1","-5.587787","-50.150487","-5088.0","7234.0","9"
"2023-03-06T06:01:58.314659143","1","-5.55301","-50.08907","-4453.0","3268.0","10"
"2023-03-06T06:01:58.399040738","0","-5.6126","-49.884069","-7613.0","0.0","7"
"2023-03-06T06:02:08.202132901","0","-5.684807","-50.179369","-4525.0","0.0","17"
"2023-03-06T06:02:15.188439694","1","-5.878869","-48.792513","4702.0","9161.0","9"
"2023-03-06T06:02:15.193236000","40","-5.8922","-48.8507","-7931.0","0.0","11"
"2023-03-06T06:02:31.200119041","1","-5.639965","-50.224722","12408.0","18834.0","16"
"2023-03-06T06:02:31.207364279","1","-5.69081","-50.163909","13170.0","5279.0","12"
"2023-03-06T06:02:31.222767386","1","-5.530812","-50.317018","13169.0","10957.0","9"
"2023-03-06T06:02:31.357781822","1","-5.659299","-50.219953","-6931.0","7105.0","8"
"2023-03-06T06:02:31.456395039","1","-5.519249","-50.352686","17497.0","3702.0","15"
"2023-03-06T06:02:31.619453154","0","-5.635944","-50.221326","6994.0","0.0","13"
"2023-03-06T06:02:31.816330480","1","-5.646227","-50.230649","-6866.0","5304.0","12"
"2023-03-06T06:02:32.148208462","1","-5.533228","-50.147041","-4267.0","10507.0","10"
"2023-03-06T06:02:52.115067908","1","-5.440086","-50.047709","-4021.0","8733.0","6"
"2023-03-06T06:02:52.222407895","1","-5.65203","-50.185571","-4614.0","7717.0","11"
"2023-03-06T06:02:52.711653273","0","-5.593385","-50.195956","9874.0","0.0","14"
"2023-03-06T06:02:52.810509235","1","-5.692845","-50.107196","-4991.0","12827.0","11"
"2023-03-06T06:02:52.817688152","0","-5.582005","-50.225087","4357.0","0.0","9"
"2023-03-06T06:02:52.989361810","1","-5.535084","-50.138628","-6402.0","6314.0","22"
"2023-03-06T06:02:58.675440349","1","-5.461","-50.195121","-6552.0","19060.0","19"
"2023-03-06T06:02:58.757761409","0","-5.71491","-50.137801","17002.0","0.0","8"
"2023-03-06T06:02:58.809450266","0","-5.620681","-50.162238","-18200.0","0.0","19"
"2023-03-06T06:02:58.858827825","0","-5.617664","-50.176133","-12697.0","0.0","18"
"2023-03-06T06:02:58.944633284","0","-5.651564","-50.202439","-13645.0","0.0","17"
"2023-03-06T06:02:58.980001669","0","-5.624717","-50.167852","-8056.0","0.0","15"
"2023-03-06T06:02:59.247391398","1","-5.629521","-50.120517","-4952.0","6352.0","10"
"2023-03-06T06:02:59.248197263","1","-5.488859","-50.040288","-3387.0","8346.0","6"
"2023-03-06T06:02:59.255457911","1","-5.449379","-50.215688","12425.0","6309.0","9"
"2023-03-06T06:02:59.586220463","0","-5.488289","-50.135568","-28764.0","0.0","26"
"2023-03-06T06:02:59.659577425","0","-5.528332","-50.170286","-12724.0","0.0","20"
"2023-03-06T06:03:00.587395052","0","-5.845713","-48.927342","22235.0","0.0","11"
"2023-03-06T06:03:00.600424000","40","-5.9368","-48.8423","-7173.0","0.0","11"
"2023-03-06T06:03:17.347447302","1","-5.638157","-50.21931","6238.0","5274.0","9"
"2023-03-06T06:03:17.543182373","1","-5.636976","-50.242202","8433.0","3046.0","14"
"2023-03-06T06:03:17.552535248","1","-5.538401","-50.340742","-11245.0","10323.0","14"
"2023-03-06T06:03:17.565346247","0","-5.731041","-50.188764","-4614.0","0.0","8"
"2023-03-06T06:03:17.724711022","0","-5.555743","-50.319515","-54437.0","0.0","24"
"2023-03-06T06:03:17.728027048","1","-5.538218","-50.13307","-3703.0","4316.0","7"
"2023-03-06T06:03:17.771106306","1","-5.407956","-50.287896","-9740.0","9015.0","19"
"2023-03-06T06:03:37.401062885","1","-5.646201","-50.214107","-4817.0","11860.0","7"
"2023-03-06T06:03:37.433552428","1","-5.503321","-50.313752","6894.0","18552.0","10"
"2023-03-06T06:03:38.087163761","1","-5.575964","-50.207691","-5045.0","16599.0","11"
"2023-03-06T06:03:41.892909210","1","-5.524437","-50.159246","7081.0","4996.0","8"
"2023-03-06T06:03:55.067554976","0","-5.628182","-50.152463","-10337.0","0.0","8"
"2023-03-06T06:03:55.071360052","1","-5.708095","-50.125837","-4701.0","15413.0","7"
"2023-03-06T06:03:55.236287903","1","-5.648043","-50.155939","-5061.0","3815.0","7"
"2023-03-06T06:03:55.311801988","0","-5.716562","-50.11263","-8291.0","0.0","12"
"2023-03-06T06:04:15.108805043","0","-5.87314","-48.789606","6717.0","0.0","17"
"2023-03-06T06:04:18.072785036","1","-5.68736","-50.208016","-5170.0","11118.0","14"
"2023-03-06T06:04:18.133829550","0","-5.689837","-50.216137","-4747.0","0.0","17"
"2023-03-06T06:04:18.293685328","1","-5.581051","-50.190952","4259.0","9034.0","8"
"2023-03-06T06:04:18.632264170","0","-5.619185","-50.065333","-9236.0","0.0","18"
"2023-03-06T06:04:18.655332726","1","-5.607672","-50.222187","-4209.0","8733.0","11"
"2023-03-06T06:04:18.685169486","1","-5.679926","-50.211907","-5267.0","10456.0","10"
"2023-03-06T06:04:28.893440855","1","-5.27699","-49.368452","3368.0","3038.0","5"
"2023-03-06T06:04:29.063218986","1","-5.35369","-49.27685","-6770.0","4841.0","8"
"2023-03-06T06:04:41.450858737","1","-5.883719","-48.78312","6092.0","5092.0","11"
"2023-03-06T06:04:44.182654257","1","-5.528004","-50.391581","6367.0","12518.0","7"
"2023-03-06T06:04:44.562999997","1","-5.591911","-50.216442","4586.0","12888.0","6"
"2023-03-06T06:04:44.572400361","1","-5.5628","-50.251976","-6041.0","7284.0","7"
"2023-03-06T06:04:44.599123649","1","-5.649236","-50.165818","-4888.0","3774.0","12"
"2023-03-06T06:04:44.600859637","1","-5.653884","-50.25711","-7051.0","5192.0","7"
"2023-03-06T06:04:44.832570841","1","-5.600575","-50.214774","4409.0","3017.0","11"
"2023-03-06T06:04:52.988082938","1","-5.263148","-49.327412","-3005.0","3023.0","7"
"2023-03-06T06:05:01.249821807","1","-5.37984","-49.391481","-10428.0","5521.0","16"
"2023-03-06T06:05:01.562486829","1","-5.21605","-49.335281","-4002.0","3000.0","10"
"2023-03-06T06:05:01.596504464","1","-5.225606","-49.351785","-5970.0","6514.0","13"
"2023-03-06T06:05:11.788353319","1","-5.833419","-48.80096","-5359.0","5218.0","9"
"2023-03-06T06:05:11.924795855","1","-5.872846","-48.998844","3168.0","18335.0","7"
"2023-03-06T06:05:12.511538056","1","-5.596605","-50.237191","-7121.0","3475.0","16"
"2023-03-06T06:05:12.524950508","0","-5.5899","-50.182067","4256.0","0.0","7"
"2023-03-06T06:05:12.569139343","0","-5.572955","-50.1298","-5018.0","0.0","7"
"2023-03-06T06:05:21.031708241","1","-5.81434","-50.98228","-4882.0","14194.0","9"
"2023-03-06T06:05:21.436004088","1","-5.598664","-50.240924","-3632.0","5959.0","13"
"2023-03-06T06:05:31.153999829","1","-5.703075","-50.264925","-8345.0","6798.0","12"
"2023-03-06T06:05:31.185343331","0","-5.645132","-50.268836","-7880.0","0.0","13"
"2023-03-06T06:05:31.305030756","0","-5.62181","-50.23857","-15904.0","0.0","16"
"2023-03-06T06:05:31.346295198","0","-5.652255","-50.246821","-13842.0","0.0","19"
"2023-03-06T06:05:31.417957268","0","-5.665845","-50.282475","-11910.0","0.0","17"
"2023-03-06T06:05:31.418471529","1","-5.641102","-50.26566","-10874.0","5226.0","11"
"2023-03-06T06:05:31.419388735","0","-5.614583","-50.253772","-7753.0","0.0","9"
"2023-03-06T06:05:31.513471225","0","-5.664384","-50.280852","-12835.0","0.0","13"
"2023-03-06T06:05:31.519777967","0","-5.651556","-50.302167","-5807.0","0.0","11"
"2023-03-06T06:05:31.843866485","0","-5.662497","-50.278485","-11680.0","0.0","15"
"2023-03-06T06:05:31.912855480","0","-5.66635","-50.276184","-6226.0","0.0","12"
"2023-03-06T06:05:32.239229863","0","-5.515174","-50.151319","-16552.0","0.0","16"
"2023-03-06T06:05:32.404472004","0","-5.513625","-50.145955","-7246.0","0.0","13"
"2023-03-06T06:05:32.477908889","0","-5.509997","-50.145836","-4872.0","0.0","10"
"2023-03-06T06:05:48.883313480","0","-5.666539","-50.237879","-5772.0","0.0","11"
"2023-03-06T06:05:49.078702218","1","-5.612943","-50.233808","3639.0","10082.0","6"
"2023-03-06T06:05:49.218976278","0","-5.640367","-50.277215","6650.0","0.0","13"
"2023-03-06T06:05:49.254003377","1","-5.6648","-50.305695","7364.0","7040.0","7"
"2023-03-06T06:05:49.256704335","1","-5.698367","-50.142009","-5943.0","8419.0","16"
"2023-03-06T06:06:06.854943433","0","-5.514698","-50.231743","20466.0","0.0","11"
"2023-03-06T06:06:07.222133034","1","-5.524329","-50.22726","-6152.0","3462.0","12"
"2023-03-06T06:06:07.497625616","0","-5.57644","-50.255566","11777.0","0.0","16"
"2023-03-06T06:06:09.811026051","1","-5.276103","-49.336285","-8244.0","3028.0","9"
"2023-03-06T06:06:21.397961994","1","-5.607207","-50.251992","4389.0","14987.0","6"
"2023-03-06T06:06:21.602639076","1","-5.482748","-50.307279","-5292.0","3444.0","14"
"2023-03-06T06:06:21.844303597","1","-5.558732","-50.226605","4374.0","16807.0","6"
"2023-03-06T06:06:21.915258848","1","-5.812322","-50.231691","-10954.0","4345.0","9"
"2023-03-06T06:06:38.257155406","0","-5.656778","-50.240618","14474.0","0.0","15"
"2023-03-06T06:06:38.670991586","0","-5.604829","-50.332855","-11731.0","0.0","13"
"2023-03-06T06:06:38.673111251","1","-5.599199","-50.233915","5172.0","3006.0","5"
"2023-03-06T06:06:38.731749270","1","-5.595315","-50.334697","-4980.0","5954.0","10"
"2023-03-06T06:06:38.826441271","1","-5.538296","-50.290556","-5515.0","13882.0","8"
"2023-03-06T06:06:38.936006941","1","-5.569401","-50.304532","-8143.0","11792.0","13"
"2023-03-06T06:06:38.981419340","1","-5.547746","-50.11609","-5531.0","11477.0","15"
"2023-03-06T06:06:47.705497391","1","-5.217464","-49.320292","-8315.0","3032.0","14"
"2023-03-06T06:06:47.992407152","1","-5.323351","-49.357919","-7461.0","3000.0","16"
"2023-03-06T06:07:05.247499000","40","-5.7753","-50.2457","6684.0","0.0","6"
"2023-03-06T06:07:05.534490483","1","-5.758018","-50.14556","-7048.0","3036.0","13"
"2023-03-06T06:07:05.748179175","1","-5.645903","-50.011336","-4211.0","7337.0","7"
"2023-03-06T06:07:09.803315809","0","-5.639436","-50.252995","-20965.0","0.0","17"
"2023-03-06T06:07:09.835402064","0","-5.640809","-50.249739","-9961.0","0.0","12"
"2023-03-06T06:07:09.907058143","0","-5.63645","-50.274505","-13821.0","0.0","15"
"2023-03-06T06:07:10.485082548","0","-5.64427","-50.20639","-7610.0","0.0","10"
"2023-03-06T06:07:10.485483887","1","-5.579645","-50.317109","-8224.0","10580.0","10"
"2023-03-06T06:07:10.490161714","0","-5.654854","-50.225093","-5585.0","0.0","13"
"2023-03-06T06:07:10.628169882","0","-5.716002","-50.001814","-6408.0","0.0","7"
"2023-03-06T06:07:10.735348908","1","-5.691965","-50.213678","-12201.0","11980.0","14"
"2023-03-06T06:07:10.816232178","0","-5.606124","-50.214699","-5864.0","0.0","6"
"2023-03-06T06:07:10.819759330","1","-5.591765","-50.046469","-4976.0","6136.0","11"
"2023-03-06T06:07:10.836710579","1","-5.439324","-50.248502","14759.0","5391.0","7"
"2023-03-06T06:07:10.837332936","1","-5.595243","-50.047863","6392.0","3003.0","7"
"2023-03-06T06:07:10.841388691","1","-5.582933","-50.127928","9549.0","5699.0","8"
"2023-03-06T06:07:10.853258849","1","-5.466317","-50.114754","-4936.0","9116.0","8"
"2023-03-06T06:07:10.859100146","1","-5.4538","-50.116951","-8347.0","9331.0","21"
"2023-03-06T06:07:10.860335348","1","-5.471543","-50.147535","-6891.0","4305.0","7"
"2023-03-06T06:07:11.005456230","1","-5.533131","-50.07637","-11750.0","7328.0","8"
"2023-03-06T06:07:11.020080303","0","-5.690648","-50.029214","-12003.0","0.0","7"
"2023-03-06T06:07:27.660799290","1","-5.783245","-48.898384","11819.0","3082.0","13"
"2023-03-06T06:07:27.665133127","1","-5.760008","-48.893312","-9059.0","3040.0","11"
"2023-03-06T06:07:27.681042697","1","-5.863647","-49.017907","12011.0","6565.0","11"
"2023-03-06T06:07:27.706693150","0","-5.857572","-48.854354","-41269.0","0.0","21"
"2023-03-06T06:07:27.834645151","0","-5.856899","-48.854652","-17768.0","0.0","17"
"2023-03-06T06:07:27.936179156","1","-5.762832","-48.845766","-8840.0","4914.0","10"
"2023-03-06T06:07:38.039957789","1","-5.649081","-50.275804","4267.0","10763.0","7"
"2023-03-06T06:07:38.564243588","1","-5.709174","-50.135903","-9498.0","6654.0","15"
"2023-03-06T06:07:38.577889930","1","-5.691208","-50.207168","-8834.0","7083.0","15"
"2023-03-06T06:07:38.579748772","1","-5.510256","-50.36876","-25546.0","4778.0","20"
"2023-03-06T06:07:38.653594440","1","-5.59346","-50.260334","-12285.0","19317.0","11"
"2023-03-06T06:07:38.660695949","1","-5.744281","-50.128808","-4818.0","6399.0","11"
"2023-03-06T06:07:52.693676590","1","-5.672485","-50.318413","5004.0","18429.0","6"
"2023-03-06T06:07:57.776470831","1","-5.445102","-49.457497","-5192.0","5273.0","10"
"2023-03-06T06:07:57.786569878","0","-5.437569","-49.356659","-4484.0","0.0","10"
"2023-03-06T06:07:57.798450676","1","-5.388443","-49.331019","6465.0","3026.0","8"
"2023-03-06T06:07:57.821142266","0","-5.374206","-49.363691","-4196.0","0.0","7"
"2023-03-06T06:07:57.885701584","1","-5.334968","-49.375956","2201.0","18488.0","5"
"2023-03-06T06:07:58.433841000","40","-5.8458","-51.1184","5924.0","0.0","7"
"2023-03-06T06:07:58.599039580","1","-5.807037","-50.986527","-8095.0","3013.0","12"
