"time_utc","type","latitude","longitude","peak_current","ic_height","number_of_sensors"
"2023-02-01T04:58:40.137555209","0","-5.353402","-49.187491","-11394.0","0.0","14"
"2023-02-01T04:58:57.104487480","0","-5.11461","-49.036358","28018.0","0.0","16"
"2023-02-01T04:59:08.386628302","1","-5.733759","-48.879101","7216.0","11233.0","7"
"2023-02-01T04:59:31.006738393","1","-5.872421","-48.776232","-6076.0","19714.0","9"
"2023-02-01T04:59:35.908046495","1","-5.306844","-49.241684","10373.0","3219.0","9"
"2023-02-01T04:59:35.934997667","1","-5.429353","-49.159575","-5789.0","3004.0","7"
"2023-02-01T05:00:45.942211219","1","-5.337599","-49.120536","11805.0","3054.0","10"
"2023-02-01T05:01:25.473476267","1","-5.819239","-48.800936","6494.0","5387.0","6"
"2023-02-01T05:01:40.397640909","1","-5.360693","-49.171967","-7607.0","3012.0","9"
"2023-02-01T05:02:26.713749857","1","-5.418283","-49.089616","-5646.0","3028.0","7"
"2023-02-01T05:02:26.872920376","0","-5.313751","-49.112631","-7113.0","0.0","9"
"2023-02-01T05:02:27.026048515","0","-5.318683","-49.122763","-23338.0","0.0","23"
"2023-02-01T05:02:27.114177104","0","-5.315838","-49.119846","-14598.0","0.0","11"
"2023-02-01T05:02:27.460505151","0","-5.322405","-49.122339","-15354.0","0.0","16"
"2023-02-01T05:02:30.343011118","0","-5.863748","-48.952002","24919.0","0.0","16"
"2023-02-01T05:02:30.786018624","1","-5.736593","-48.868192","3892.0","5349.0","6"
"2023-02-01T05:02:30.794422047","1","-5.881992","-48.905878","-7668.0","3126.0","7"
"2023-02-01T05:02:30.807222363","1","-5.822909","-48.844248","-5717.0","6328.0","7"
"2023-02-01T05:02:32.001997262","0","-5.854204","-48.949791","-7067.0","0.0","10"
"2023-02-01T05:02:32.052545838","0","-5.858795","-48.950069","-8630.0","0.0","16"
"2023-02-01T05:02:32.200010996","0","-5.853834","-48.951968","-8972.0","0.0","14"
"2023-02-01T05:03:09.945362675","1","-5.313773","-49.214442","-10978.0","3000.0","10"
"2023-02-01T05:03:43.058548856","0","-5.256683","-49.113892","-5545.0","0.0","12"
"2023-02-01T05:03:43.100324069","1","-5.26198","-49.109673","2617.0","3289.0","5"
"2023-02-01T05:03:49.404261000","40","-5.8799","-48.8811","8689.0","0.0","5"
"2023-02-01T05:03:49.409113762","0","-5.741088","-48.866509","23539.0","0.0","21"
"2023-02-01T05:04:24.360430122","1","-5.949157","-48.877357","-4944.0","3755.0","7"
"2023-02-01T05:04:29.426814088","1","-5.270089","-49.115926","7930.0","3006.0","7"
"2023-02-01T05:04:29.471823162","1","-5.274621","-49.114328","4522.0","3903.0","5"
"2023-02-01T05:04:29.570800000","40","-5.3105","-49.0537","11036.0","0.0","10"
"2023-02-01T05:05:03.072941393","1","-5.523976","-49.33032","-9440.0","19066.0","17"
"2023-02-01T05:05:03.073471735","1","-5.523275","-49.329763","-27754.0","3002.0","19"
"2023-02-01T05:05:03.075603419","1","-5.507367","-49.338681","-6018.0","3000.0","17"
"2023-02-01T05:05:49.600957143","1","-5.844061","-48.787946","-48098.0","5479.0","19"
"2023-02-01T05:05:49.932869085","1","-5.815822","-48.832938","17599.0","3224.0","8"
"2023-02-01T05:05:55.305195761","1","-5.331086","-49.151535","-21654.0","3006.0","22"
"2023-02-01T05:05:55.690131287","1","-5.855075","-49.037236","-12412.0","4385.0","13"
"2023-02-01T05:05:55.794097836","0","-5.889844","-48.985238","-7585.0","0.0","12"
"2023-02-01T05:06:15.400247077","1","-5.689678","-48.965444","20434.0","4324.0","19"
"2023-02-01T05:07:45.378208394","1","-5.322955","-49.140534","-7032.0","3005.0","11"
"2023-02-01T05:07:45.595258995","0","-5.427364","-49.17384","-6517.0","0.0","7"
"2023-02-01T05:08:00.529574767","0","-5.898491","-48.963605","-11479.0","0.0","18"
"2023-02-01T05:08:26.555598477","1","-5.722188","-48.908382","-4676.0","3220.0","10"
"2023-02-01T05:09:03.064422330","1","-5.440239","-49.311606","-7834.0","17312.0","14"
"2023-02-01T05:09:38.766891044","1","-5.281455","-49.275904","5008.0","4512.0","9"
"2023-02-01T05:09:53.937592254","1","-5.339703","-49.101435","-7343.0","4565.0","9"
"2023-02-01T05:09:54.266444736","1","-5.311127","-49.121991","-8208.0","3100.0","9"
"2023-02-01T05:10:14.659403196","1","-5.828233","-49.027358","-17890.0","4780.0","20"
"2023-02-01T05:10:14.687758047","1","-5.849989","-49.032817","-6487.0","4445.0","11"
"2023-02-01T05:10:17.039745305","1","-5.73794","-48.916167","-15978.0","3020.0","24"
"2023-02-01T05:10:17.042831786","1","-5.678817","-48.993914","11192.0","3817.0","9"
"2023-02-01T05:10:17.070774170","1","-5.734164","-48.91541","-8841.0","3449.0","16"
"2023-02-01T05:10:17.225342510","1","-5.745487","-48.916862","11179.0","4686.0","15"
"2023-02-01T05:10:19.684010022","1","-5.582088","-49.273907","-4661.0","3002.0","7"
"2023-02-01T05:10:37.009046779","1","-5.370982","-49.189062","-7120.0","14237.0","12"
"2023-02-01T05:11:08.249224618","0","-5.369075","-49.140596","-6727.0","0.0","9"
"2023-02-01T05:11:48.067227960","1","-5.323739","-49.210376","-5527.0","9747.0","10"
"2023-02-01T05:11:55.059997554","0","-5.911635","-48.95473","-68415.0","0.0","18"
"2023-02-01T05:11:55.060785571","1","-5.903886","-48.948388","-22216.0","3454.0","18"
"2023-02-01T05:11:55.075636160","1","-5.78824","-48.948449","6453.0","5026.0","15"
"2023-02-01T05:11:55.417272339","1","-5.899956","-48.856909","-6349.0","3001.0","13"
"2023-02-01T05:11:55.769442906","1","-5.73077","-48.897729","-7196.0","6920.0","6"
"2023-02-01T05:11:58.608370534","1","-5.520508","-49.253832","12771.0","3019.0","9"
"2023-02-01T05:11:58.710289390","1","-5.534664","-49.252016","-6790.0","3000.0","10"
"2023-02-01T05:12:26.173334438","0","-5.334949","-49.13943","-4896.0","0.0","7"
"2023-02-01T05:12:55.152482557","1","-5.287327","-49.121242","6180.0","4383.0","10"
"2023-02-01T05:13:07.329594594","1","-5.300756","-49.249413","-5169.0","4719.0","8"
"2023-02-01T05:13:07.542801729","1","-5.405039","-49.200572","8739.0","3079.0","8"
"2023-02-01T05:13:23.152600503","1","-5.531542","-49.28379","-4462.0","3001.0","8"
"2023-02-01T05:13:59.246293000","40","-5.7877","-48.9136","-27548.0","0.0","12"
